Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
6,6.483336826572387,0.00088121854044778,organic,5.005642089973444,1,0.01
4,3.859838306084245,0.002803760146819129,direct,3.345964182505623,2,0.01
3,3.32347081916145,0.001638771965728545,referral,1.9627280032819197,2,0.01
8,4.809609401647415,0.004044624491994328,organic,1.9080085391642756,1,0.01
2,0.8916407116196602,0.003189559286991766,referral,8.271883473370696,6,0.01
3,2.88734025050615,0.001309777882980512,direct,6.172665477436671,0,0.01
7,1.848926435054092,0.004155616778400806,organic,4.978849659623314,1,0.01
3,4.575864361632084,0.00163215624119696,paid,3.7519408428933954,1,0.01
7,1.1099584840822512,0.003771590812980558,direct,0.5726628571766111,3,0.01
5,3.0915598493239616,0.002305418968625149,organic,7.594405146339999,1,0.01
2,6.416617130371257,0.001027620251814578,referral,1.9867986240949875,4,0.01
9,1.5432485673877474,0.004569302957016585,paid,2.1399662816479106,1,0.01
4,0.20683532727819,0.001121521944515421,organic,5.694481363327313,2,0.01
3,2.1773261478519426,0.0025280846304371364,referral,7.605397338179166,1,0.01
1,1.273817582509197,0.00323758367115057,organic,3.3990251788969634,0,0.0099764478960865
2,3.3462871277956974,0.002315827856145597,social,4.481667297764653,3,0.01
6,9.049821421095364,0.001483175161630302,organic,0.6863093142600761,1,0.01
10,1.994310829436485,0.000360262474995341,organic,3.6528731888589103,3,0.01
6,1.883147219206396,0.003801866446706373,paid,2.842953573914439,2,0.01
6,3.1890243235309823,0.005076603517576309,organic,4.643855807578182,3,0.01
2,0.327762603980542,0.005790791538875268,organic,3.989956871778588,2,0.009440663604715589
4,0.877103857880088,0.003350755716524527,social,1.418386102081835,2,0.009476121309613087
5,7.539152748426757,0.00093588873738029,direct,6.189655777490197,0,0.01
8,3.3254662222277807,0.001441559678544628,social,5.131592068864188,2,0.01
5,0.0406057001032103,0.0035417285155042773,paid,2.6008764329213543,4,0.01
3,0.6868265146889012,0.002394827594831295,social,0.933072889000088,2,0.01
1,3.4450208413543484,0.000285351657425848,direct,9.831420598278944,1,0.01
7,4.336849327504487,0.0022017985010375062,paid,3.392852946562964,3,0.01
7,5.495112533666601,0.00212902217886831,organic,4.631772796051986,3,0.01
4,1.0366828162957331,0.000980371632680197,organic,1.886511478282199,2,0.01
4,8.02218989728089,0.00220423601771081,paid,5.284369942099853,2,0.01
4,2.4152336553361184,0.0008981683268801339,direct,3.712309840042478,2,0.01
9,3.577506754015314,0.0035217301769796413,paid,4.128122218955233,3,0.01
1,2.724512831128492,0.002071871951033195,referral,1.3242056356585492,2,0.01
3,0.3928557829471294,0.000955594628862779,organic,3.824416337933701,1,0.01
3,0.3933192796214233,0.002783402235617763,paid,5.0375838709523935,2,0.01
3,0.8826378761516289,0.0033802552097416338,direct,5.186907640307601,3,0.01
